Initialization Started (2023-04-14 19:46:54) - Model: 21
100002, 0.00, 96, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5574309, 5574311, 0.00000, 0, 0, 0
100000, 21.20, 96, 0.00, 0.00, 3300, 184.80, 19.00, -73, -1, -1, -22.23338, 0, 0, 0, 0.00000, 5674309, 5674311, 0.00000, 0, 0, 0
100000, 21.04, 96, 0.00, 0.00, 3300, 184.80, 19.00, 15757, -1, -1, -1.48069, 0, 0, 0, 0.00000, 5774309, 5774311, 0.00000, 0, 0, 0
100000, 21.18, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20577, -1, -1, 1.13934, 0, 0, 0, 0.00000, 5874309, 5874311, 0.00000, 0, 0, 0
100000, 21.19, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20576, -1, -1, 1.13314, 0, 0, 0, 0.00000, 5974309, 5974311, 0.00000, 0, 0, 0
100000, 21.18, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20576, -1, -1, 1.13314, 0, 0, 0, 0.00000, 6074309, 6074311, 0.00000, 0, 0, 0
100000, 21.20, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20576, -1, -1, 1.13314, 0, 0, 0, 0.00000, 6174309, 6174311, 0.00000, 0, 0, 0
100000, 21.20, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20575, -1, -1, 1.12694, 0, 0, 0, 0.00000, 6274309, 6274311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20575, -1, -1, 1.12694, 0, 0, 0, 0.00000, 6374309, 6374311, 0.00000, 0, 0, 0
100000, 21.15, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20574, -1, -1, 1.12074, 0, 0, 0, 0.00000, 6474309, 6474311, 0.00000, 0, 0, 0
100000, 21.16, 0, 0.00, 0.00, 3300, 184.80, 19.00, 20574, -1, -1, 1.12074, 1, 0, 0, 0.00000, 6574309, 6578292, 0.00000, 0, 0, 0
100000, 21.15, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20574, -1, -1, 1.12074, 0, 0, 0, 0.00000, 6674309, 6674311, 0.00000, 0, 0, 0
100000, 21.18, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 6774309, 6774311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 6874309, 6874311, 0.00000, 0, 0, 0
100000, 21.18, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 6974309, 6974311, 0.00000, 0, 0, 0
100000, 21.13, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7074309, 7074311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7174309, 7174311, 0.00000, 0, 0, 0
100000, 21.18, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7274309, 7274311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7374309, 7374311, 0.00000, 0, 0, 0
100000, 21.15, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7474309, 7474311, 0.00000, 0, 0, 0
100000, 21.16, 1, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 1, 0, 0, 0.00000, 7574309, 7578374, 0.00000, 0, 0, 0
100000, 21.18, 97, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7674309, 7674311, 0.00000, 0, 0, 0
100000, 21.15, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20573, -1, -1, 1.11454, 0, 0, 0, 0.00000, 7774309, 7774311, 0.00000, 0, 0, 0
100000, 21.13, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 7874309, 7874311, 0.00000, 0, 0, 0
100000, 21.13, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 7974309, 7974311, 0.00000, 0, 0, 0
100000, 21.15, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 8074309, 8074311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 8174309, 8174311, 0.00000, 0, 0, 0
100000, 21.11, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 8274309, 8274311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 8374309, 8374311, 0.00000, 0, 0, 0
100000, 21.16, 96, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 0, 0, 0, 0.00000, 8474309, 8474311, 0.00000, 0, 0, 0
100000, 21.16, 1, 0.00, 0.00, 3300, 184.80, 19.00, 20572, -1, -1, 1.10834, 1, 0, 0, 0.00000, 8574309, 8578418, 0.00000, 0, 0, 0
