Initialization Started (2023-04-14 23:05:41) - Model: 21 - Gain (0.056000)
100003, 0.00, 5575, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5575038, 5575040, 0.00000, 0, 0, 0
100000, 0.00, 5675, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5675038, 5675043, 0.00000, 0, 0, 0
100000, 0.00, 5775, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5775038, 5775043, 0.00000, 0, 0, 0
100000, 0.00, 5875, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5875038, 5875043, 0.00000, 0, 0, 0
100000, 0.00, 5975, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5975038, 5975043, 0.00000, 0, 0, 0
100000, 0.00, 6075, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 6075038, 6075043, 0.00000, 0, 0, 0
100000, 0.00, 6175, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 6175038, 6175043, 0.00000, 0, 0, 0
100000, 0.00, 6275, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 6275038, 6275043, 0.00000, 0, 0, 0
100000, 0.00, 6375, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 6375038, 6375043, 0.00000, 0, 0, 0
100000, 0.00, 6475, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 6475038, 6475043, 0.00000, 0, 0, 0
100000, 0.00, 6579, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 1, 0, 0, 0.00000, 6575038, 6579058, 0.00000, 0, 0, 0
