Initialization Started (2023-04-14 20:13:27) - Model: 21
100003, 0.00, 97, 0.00, 0.00, 3300, 184.80, 19.00, 0, -1, -1, 0.00000, 0, 0, 0, 0.00000, 5575357, 5575358, 0.00000, 0, 0, 0
100000, 21.12, 97, 0.00, 0.00, 3300, 184.80, 19.00, 255, -1, -1, -22.76699, 0, 0, 0, 0.00000, 5675357, 5675358, 0.00000, 0, 0, 0
100000, 20.89, 97, 0.00, 0.00, 3300, 184.80, 19.00, 16313, -1, -1, -2.32600, 0, 0, 0, 0.00000, 5775357, 5775358, 0.00000, 0, 0, 0
100000, 21.07, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18371, -1, -1, 0.67022, 0, 0, 0, 0.00000, 5875357, 5875358, 0.00000, 0, 0, 0
100000, 21.10, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18348, -1, -1, 0.77677, 0, 0, 0, 0.00000, 5975357, 5975358, 0.00000, 0, 0, 0
100000, 21.10, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18345, -1, -1, 0.75817, 0, 0, 0, 0.00000, 6075357, 6075358, 0.00000, 0, 0, 0
100000, 21.08, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18344, -1, -1, 0.75197, 0, 0, 0, 0.00000, 6175357, 6175358, 0.00000, 0, 0, 0
100000, 21.12, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18342, -1, -1, 0.73957, 0, 0, 0, 0.00000, 6275357, 6275358, 0.00000, 0, 0, 0
100000, 21.08, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18341, -1, -1, 0.72130, 0, 0, 0, 0.00000, 6375357, 6375358, 0.00000, 0, 0, 0
100000, 21.08, 97, 0.00, 0.00, 3300, 184.80, 19.00, 18341, -1, -1, 0.73337, 0, 0, 0, 0.00000, 6475357, 6475358, 0.00000, 0, 0, 0
100000, 21.10, 1, 0.00, 0.00, 3300, 184.80, 19.00, 18341, -1, -1, 0.73337, 1, 0, 0, 0.00000, 6575357, 6579358, 0.00000, 0, 0, 0
